date,iv_atm
2017-07-04,28.935547
2017-07-05,29.033203
2017-07-06,29.512762
2017-07-07,27.041016
2017-07-10,22.197266
2017-07-11,33.183594
2017-07-12,27.509766
2017-07-13,30.419922
2017-07-14,26.31836
2017-07-17,31.113281
2017-07-18,33.320312
2017-07-19,31.679688
2017-07-20,37.753906
2017-07-21,21.523438
2017-07-24,28.320312
2017-07-25,26.992188
2017-07-27,27.929688
2017-07-28,24.6875
2017-07-31,27.460938
2017-08-01,26.25
2017-08-02,28.945312
2017-08-03,31.02539
2017-08-04,31.25
2017-08-07,32.03125
2017-08-08,31.96289
2017-08-09,40.058594
2017-08-10,43.603516
2017-08-11,21.191406
2017-08-14,27.792969
2017-08-16,30.683594
2017-08-17,40.33203
2017-08-18,22.128906
2017-08-21,26.445312
2017-08-22,28.535156
2017-08-23,26.425781
2017-08-24,29.628906
2017-08-28,36.85547
2017-08-29,35.234375
2017-08-30,37.578125
2017-08-31,43.64258
2017-09-01,26.00586
2017-09-04,28.095703
2017-09-05,28.183594
2017-09-06,28.34961
2017-09-07,20.136719
2017-09-08,30.585938
2017-09-11,27.382812
2017-09-12,29.091797
2017-09-13,29.765625
2017-09-14,32.94922
2017-09-15,24.433594
2017-09-18,27.636719
2017-09-19,20.501122
2017-09-20,26.152344
2017-09-21,28.769531
2017-09-22,28.496094
2017-09-25,13.59375
2017-09-26,36.445312
2017-09-27,33.989574
2017-09-28,28.759766
2017-09-29,55.253906
2017-10-03,35.78125
2017-10-04,31.953125
2017-10-05,32.58789
2017-10-06,37.5
2017-10-09,46.26953
2017-10-10,30.985077
2017-10-11,49.404297
2017-10-12,46.89453
2017-10-13,51.601562
2017-10-16,25.410156
2017-10-17,47.8125
2017-10-18,19.80446
2017-10-23,24.023438
2017-10-24,27.65625
2017-10-25,528.9844
2017-10-26,31.831055
2017-10-27,119.6582
2017-10-30,39.39453
2017-10-31,40.166016
2017-11-01,36.621094
2017-11-02,8.349609
2017-11-03,43.92578
2017-11-06,48.57422
2017-11-07,55.273438
2017-11-08,63.28125
2017-11-09,61.58203
2017-11-10,40.166016
2017-11-13,50.976562
2017-11-14,40.20508
2017-11-15,35.91797
2017-11-16,57.79297
2017-11-17,78.740234
2017-11-20,71.396484
2017-11-21,44.39453
2017-11-22,75.2832
2017-11-23,85.771484
2017-11-24,86.5625
2017-11-27,75.82031
2017-11-28,96.93359
2017-11-29,279.84375
2017-11-30,17.90039
2017-12-01,39.48242
2017-12-04,11.103516
2017-12-05,40.595703
2017-12-06,40.15625
2017-12-07,190.10742
2017-12-08,48.027344
2017-12-11,51.65039
2017-12-12,21.894531
2017-12-13,47.11914
2017-12-14,37.490234
2017-12-15,43.896484
2017-12-18,275.3125
2017-12-19,107.27539
2017-12-20,39.541016
2017-12-21,35.458984
2017-12-22,37.089844
2017-12-26,65.625
2017-12-27,108.47656
2017-12-28,38.149414
2017-12-29,36.186523
2018-01-01,41.82617
2018-01-02,52.45117
2018-01-03,40.24414
2018-01-04,41.65039
2018-01-05,42.753906
2018-01-08,45.566406
2018-01-09,39.20904
2018-01-10,222.35352
2018-01-11,232.79297
2018-01-12,37.070312
2018-01-15,38.59375
2018-01-16,117.076225
2018-01-17,53.867188
2018-01-18,58.085938
2018-01-19,39.140625
2018-01-22,59.86328
2018-01-23,30.05623
2018-01-24,60.898438
2018-01-25,89.21875
2018-01-29,44.135742
2018-01-30,44.32617
2018-01-31,36.895092
2018-02-01,130.40039
2018-02-02,105.947266
2018-02-05,45.15625
2018-02-06,111.77734
2018-02-07,133.38867
2018-02-08,43.75
2018-02-09,58.066406
2018-02-12,143.6914
2018-02-14,181.80664
2018-02-15,39.101562
2018-02-16,26.953125
2018-02-19,49.73919
2018-02-20,18.4375
2018-02-21,124.84375
2018-02-22,36.899414
2018-02-23,36.585716
2018-02-26,35.185547
2018-02-27,36.47461
2018-02-28,33.867188
2018-03-01,29.804688
2018-03-05,40.126953
2018-03-06,52.070312
