date,iv_atm
2017-07-04,27.578125
2017-07-05,24.257812
2017-07-06,24.023438
2017-07-07,24.14267
2017-07-10,24.653175
2017-07-11,24.765625
2017-07-12,25.507812
2017-07-13,26.328125
2017-07-14,27.070312
2017-07-17,29.570312
2017-07-18,32.734375
2017-07-19,32.8125
2017-07-20,35.614983
2017-07-21,35.234375
2017-07-24,51.953125
2017-07-25,36.09375
2017-07-27,21.09375
2017-07-28,21.933594
2017-07-31,21.972656
2017-08-01,21.71875
2017-08-02,20.625
2017-08-03,22.1875
2017-08-04,23.007812
2017-08-07,28.085938
2017-08-08,24.492188
2017-08-09,26.582031
2017-08-10,24.296875
2017-08-11,25.0
2017-08-14,23.125
2017-08-16,23.632812
2017-08-17,22.734375
2017-08-18,24.6875
2017-08-21,26.171875
2017-08-22,27.65625
2017-08-23,22.8125
2017-08-24,22.421875
2017-08-28,27.65625
2017-08-29,32.30703
2017-08-30,24.6875
2017-08-31,24.648438
2017-09-01,25.332031
2017-09-04,27.148438
2017-09-05,27.03125
2017-09-06,27.265625
2017-09-07,28.320312
2017-09-08,27.148438
2017-09-11,26.796875
2017-09-12,24.6875
2017-09-13,24.804688
2017-09-14,25.703125
2017-09-15,25.429688
2017-09-18,26.914062
2017-09-19,26.328125
2017-09-20,26.25459
2017-09-21,22.1875
2017-09-22,25.859375
2017-09-25,34.296875
2017-09-26,27.890625
2017-09-27,41.5625
2017-09-28,25.761719
2017-09-29,25.078125
2017-10-03,24.414062
2017-10-04,23.925781
2017-10-05,23.28125
2017-10-06,22.1875
2017-10-09,24.0625
2017-10-10,24.335938
2017-10-11,24.296875
2017-10-12,24.368877
2017-10-13,25.639387
2017-10-16,25.078125
2017-10-17,28.739353
2017-10-18,27.617188
2017-10-23,42.96875
2017-10-24,57.03125
2017-10-25,35.46875
2017-10-26,26.317688
2017-10-27,24.296875
2017-10-30,26.35511
2017-10-31,25.410156
2017-11-01,26.5625
2017-11-02,24.6875
2017-11-03,23.945312
2017-11-06,26.796875
2017-11-07,27.109375
2017-11-08,27.304688
2017-11-09,25.3125
2017-11-10,23.867188
2017-11-13,24.101562
2017-11-14,24.375
2017-11-15,23.63397
2017-11-16,24.21875
2017-11-17,24.414062
2017-11-20,27.734375
2017-11-21,28.007812
2017-11-22,28.359375
2017-11-23,28.4375
2017-11-24,25.546875
2017-11-27,30.390625
2017-11-28,31.71875
2017-11-29,30.9375
2017-11-30,26.484375
2017-12-01,26.035156
2017-12-04,26.09375
2017-12-05,28.007812
2017-12-06,27.304688
2017-12-07,25.390625
2017-12-08,24.414062
2017-12-11,25.078125
2017-12-12,25.195312
2017-12-13,27.539062
2017-12-14,29.375
2017-12-15,26.414804
2017-12-18,26.71875
2017-12-19,25.390625
2017-12-20,23.28125
2017-12-21,23.59375
2017-12-22,18.90625
2017-12-26,30.46875
2017-12-27,24.53125
2017-12-28,23.203125
2017-12-29,23.828125
2018-01-01,27.617188
2018-01-02,26.09375
2018-01-03,25.429688
2018-01-04,25.117188
2018-01-05,23.867188
2018-01-08,26.71875
2018-01-09,27.539062
2018-01-10,27.382812
2018-01-11,28.75
2018-01-12,26.914062
2018-01-15,28.4375
2018-01-16,28.359375
2018-01-17,31.25
2018-01-18,27.81526
2018-01-19,27.34375
2018-01-22,29.140625
2018-01-23,34.53125
2018-01-24,32.65625
2018-01-25,28.574219
2018-01-29,29.414062
2018-01-30,27.695312
2018-01-31,27.1875
2018-02-01,27.03125
2018-02-02,30.234375
2018-02-05,29.53125
2018-02-06,31.640625
2018-02-07,33.164062
2018-02-08,34.84375
2018-02-09,34.023438
2018-02-12,35.78125
2018-02-14,40.390625
2018-02-15,37.085747
2018-02-16,37.34375
2018-02-19,52.96875
2018-02-20,53.125
2018-02-21,38.59375
2018-02-22,28.222656
2018-02-23,24.023438
2018-02-26,24.121094
2018-02-27,26.09375
2018-02-28,24.238281
2018-03-01,23.28125
2018-03-05,23.359375
2018-03-06,25.195312
2018-03-07,25.507812
2018-03-08,24.397913
2018-03-09,24.242472
2018-03-12,23.476562
2018-03-13,23.70168
2018-03-14,22.5
2018-03-15,23.203125
2018-03-16,23.789062
2018-03-19,32.96875
2018-03-20,30.3125
2018-03-21,27.265625
2018-03-22,26.875
2018-03-23,28.125
2018-03-26,26.71875
2018-03-27,32.34375
2018-03-28,23.164062
2018-04-02,25.078125
2018-04-03,26.40625
2018-04-04,27.34375
2018-04-05,25.703125
2018-04-06,24.453125
2018-04-09,26.092382
2018-04-10,25.9375
