date,iv_atm
2017-07-04,14.628906
2017-07-05,14.6875
2017-07-06,13.388672
2017-07-07,13.754883
2017-07-10,14.501953
2017-07-11,14.287333
2017-07-12,15.292969
2017-07-13,14.98485
2017-07-14,15.419922
2017-07-17,16.71875
2017-07-18,15.893555
2017-07-19,19.144226
2017-07-20,24.267578
2017-07-21,23.789062
2017-07-24,25.595703
2017-07-25,21.904701
2017-07-27,16.018866
2017-07-28,16.967773
2017-07-31,17.46582
2017-08-01,16.918344
2017-08-02,16.455078
2017-08-03,15.678711
2017-08-04,15.581055
2017-08-07,15.996094
2017-08-08,15.795898
2017-08-09,16.376953
2017-08-10,15.292969
2017-08-11,16.396484
2017-08-14,16.47461
2017-08-16,16.259766
2017-08-17,17.958984
2017-08-18,16.328844
2017-08-21,17.597656
2017-08-22,15.419922
2017-08-23,16.18164
2017-08-24,13.271484
2017-08-28,18.222656
2017-08-29,18.183594
2017-08-30,20.332031
2017-08-31,14.550781
2017-09-01,13.974609
2017-09-04,14.897461
2017-09-05,15.0
2017-09-06,15.668945
2017-09-07,17.22168
2017-09-08,15.761719
2017-09-11,15.5078125
2017-09-12,15.009766
2017-09-13,14.443676
2017-09-14,14.505612
2017-09-15,14.995002
2017-09-18,14.121094
2017-09-19,13.9453125
2017-09-20,13.925781
2017-09-21,14.189453
2017-09-22,15.160131
2017-09-25,17.792969
2017-09-26,20.371094
2017-09-27,20.644531
2017-09-28,15.673828
2017-09-29,14.956055
2017-10-03,15.74707
2017-10-04,15.761719
2017-10-05,15.864258
2017-10-06,15.083008
2017-10-09,15.654297
2017-10-10,16.37207
2017-10-11,17.72461
2017-10-12,16.5625
2017-10-13,16.31836
2017-10-16,18.671875
2017-10-17,18.093325
2017-10-18,19.216581
2017-10-23,33.042473
2017-10-24,29.121094
2017-10-25,37.578125
2017-10-26,17.599764
2017-10-27,16.108398
2017-10-30,15.498047
2017-10-31,15.483398
2017-11-01,14.4921875
2017-11-02,13.935547
2017-11-03,14.306641
2017-11-06,15.004883
2017-11-07,15.947266
2017-11-08,15.771484
2017-11-09,15.15625
2017-11-10,14.873047
2017-11-13,16.464844
2017-11-14,16.273458
2017-11-15,14.8203745
2017-11-16,14.121094
2017-11-17,16.708984
2017-11-20,16.171875
2017-11-21,15.59082
2017-11-22,14.150391
2017-11-23,13.369141
2017-11-24,12.871094
2017-11-27,14.580078
2017-11-28,16.914062
2017-11-29,21.367188
2017-11-30,16.015625
2017-12-01,15.102539
2017-12-04,15.874023
2017-12-05,15.444336
2017-12-06,15.458984
2017-12-07,14.306641
2017-12-08,14.672852
2017-12-11,14.25293
2017-12-12,15.3125
2017-12-13,17.529297
2017-12-14,17.324219
2017-12-15,18.613281
2017-12-18,19.213867
2017-12-19,18.032227
2017-12-20,17.216797
2017-12-21,15.5859375
2017-12-22,14.306641
2017-12-26,18.59375
2017-12-27,16.816406
2017-12-28,15.1953125
2017-12-29,15.634766
2018-01-01,16.206055
2018-01-02,16.464844
2018-01-03,17.558594
2018-01-04,16.293945
2018-01-05,15.825195
2018-01-08,15.551758
2018-01-09,15.419922
2018-01-10,15.473633
2018-01-11,16.049805
2018-01-12,16.645508
2018-01-15,18.925781
2018-01-16,18.144531
2018-01-17,19.902344
2018-01-18,23.203125
2018-01-19,19.326172
2018-01-22,19.91211
2018-01-23,22.156017
2018-01-24,30.058594
2018-01-25,17.027386
2018-01-29,19.189453
2018-01-30,18.381378
2018-01-31,18.901367
2018-02-01,16.606445
2018-02-02,17.773438
2018-02-05,18.378906
2018-02-06,22.471813
2018-02-07,23.97461
2018-02-08,21.425781
2018-02-09,23.183594
2018-02-12,20.36621
2018-02-14,20.3125
2018-02-15,19.580078
2018-02-16,17.871094
2018-02-19,20.664062
2018-02-20,21.992188
2018-02-21,20.800781
2018-02-22,15.322266
2018-02-23,14.111328
2018-02-26,14.672852
2018-02-27,14.7265625
2018-02-28,14.7265625
2018-03-01,14.995117
2018-03-05,16.054688
2018-03-06,17.299805
2018-03-07,16.987305
2018-03-08,15.698242
2018-03-09,14.9609375
2018-03-12,14.707031
2018-03-13,16.09375
2018-03-14,14.887362
2018-03-15,14.728522
2018-03-16,15.3125
2018-03-19,15.966797
2018-03-20,15.722656
2018-03-21,14.5703125
2018-03-22,13.444562
2018-03-23,14.550781
2018-03-26,19.511719
2018-03-27,19.472656
2018-03-28,16.635742
2018-04-02,16.533203
2018-04-03,16.132812
2018-04-04,17.294922
2018-04-05,16.33789
2018-04-06,15.839844
2018-04-09,16.660156
2018-04-10,18.398438
2018-04-11,18.22754
2018-04-12,18.066406
2018-04-13,18.36914
2018-04-16,20.478516
2018-04-17,20.175781
2018-04-18,20.78125
2018-04-19,19.921875
2018-04-20,23.847656
2018-04-23,25.683594
2018-04-24,20.527344
2018-04-25,21.875
2018-04-26,15.600586
2018-04-27,15.205078
2018-04-30,14.575195
2018-05-02,15.268555
2018-05-03,14.65332
2018-05-04,14.536133
2018-05-07,14.829102
2018-05-08,14.536133
2018-05-09,14.467773
2018-05-10,14.946289
2018-05-11,15.620117
2018-05-14,17.592773
2018-05-15,16.259766
2018-05-16,16.430664
2018-05-17,17.885742
2018-05-18,14.336262
2018-05-21,14.399414
2018-05-22,14.87793
2018-05-23,14.814453
2018-05-24,13.779297
2018-05-25,13.730469
2018-05-28,18.460505
2018-05-29,19.589844
2018-05-30,27.8125
2018-05-31,23.90625
2018-06-01,22.41211
2018-06-04,21.77246
2018-06-05,20.043945
2018-06-06,17.807617
2018-06-07,17.379282
2018-06-08,17.43887
2018-06-11,17.583008
2018-06-12,16.78711
2018-06-13,17.753906
2018-06-14,18.691406
2018-06-15,16.25
2018-06-18,18.203125
2018-06-19,17.30957
2018-06-20,16.90897
2018-06-21,16.513672
2018-06-22,15.3125
2018-06-25,20.46875
2018-06-26,21.71875
2018-06-27,24.53125
2018-06-28,17.832031
2018-06-29,18.128191
2018-07-02,18.824635
2018-07-03,18.549444
2018-07-04,17.994228
2018-07-05,17.739258
2018-07-06,18.04052
2018-07-09,18.339844
2018-07-10,18.59375
2018-07-11,19.16504
2018-07-12,18.87207
2018-07-13,19.975586
2018-07-16,22.578125
2018-07-17,22.856445
2018-07-18,25.390625
2018-07-19,25.81543
2018-07-20,30.322266
2018-07-23,24.511719
2018-07-24,22.480469
2018-07-25,25.136719
2018-07-26,15.290527
2018-07-27,15.302734
2018-07-30,16.132812
2018-07-31,15.492017
2018-08-01,15.834961
2018-08-02,16.02866
2018-08-03,16.859486
2018-08-06,16.254883
2018-08-07,16.245117
2018-08-08,15.541992
2018-08-09,16.31836
2018-08-10,16.44043
2018-08-13,17.881542
2018-08-14,17.509766
2018-08-16,17.09961
2018-08-17,16.064453
2018-08-20,16.5625
2018-08-21,16.738281
2018-08-23,15.146484
2018-08-24,14.404297
2018-08-27,17.109375
2018-08-28,20.273438
2018-08-29,24.199219
2018-08-30,16.552734
2018-08-31,16.015625
2018-09-03,15.249023
2018-09-04,15.810547
2018-09-05,15.327148
2018-09-06,15.126953
2018-09-07,14.858398
2018-09-10,15.205078
2018-09-11,16.826172
2018-09-12,14.4140625
2018-09-14,14.589844
2018-09-17,17.070312
2018-09-18,16.376953
2018-09-19,16.152344
2018-09-21,20.478516
2018-09-24,30.664062
2018-09-25,29.433594
2018-09-26,26.796875
2018-09-27,18.95996
2018-09-28,18.623047
2018-10-01,19.466604
2018-10-03,21.982422
2018-10-04,27.514648
2018-10-05,27.597656
2018-10-08,29.25293
2018-10-09,29.44336
2018-10-10,29.492188
2018-10-11,30.234375
2018-10-12,28.320312
2018-10-15,29.238281
2018-10-16,27.207031
2018-10-17,26.083984
2018-10-19,30.273438
2018-10-22,26.717989
2018-10-23,25.585938
2018-10-24,26.113281
2018-10-25,21.259766
2018-10-26,20.219727
2018-10-29,21.730957
2018-10-30,22.1875
2018-10-31,23.686523
2018-11-01,22.875977
2018-11-02,20.273438
2018-11-05,19.946413
2018-11-06,19.208984
2018-11-09,18.22754
2018-11-12,19.72168
2018-11-13,18.916016
2018-11-14,17.436523
2018-11-15,16.308594
2018-11-16,15.258789
2018-11-19,16.355713
2018-11-20,14.3359375
2018-11-21,14.697266
2018-11-22,13.75
2018-11-26,19.179688
2018-11-27,16.79545
2018-11-28,22.725487
2018-11-29,18.30206
2018-11-30,18.640104
2018-12-03,19.702148
2018-12-04,19.714233
2018-12-05,19.197952
2018-12-06,20.447462
2018-12-07,20.06836
2018-12-10,21.950983
2018-12-11,21.30392
2018-12-12,18.510742
2018-12-13,17.890625
2018-12-14,18.203125
2018-12-17,17.802734
2018-12-18,16.416016
2018-12-19,18.105469
2018-12-20,16.982422
2018-12-21,17.871094
2018-12-24,18.59375
2018-12-26,23.12891
2018-12-27,19.284668
2018-12-28,18.950195
2018-12-31,18.588867
2019-01-01,18.68164
2019-01-02,19.926758
2019-01-03,19.892578
2019-01-04,19.501953
2019-01-07,19.853516
2019-01-08,20.610352
2019-01-09,18.613281
2019-01-10,18.222656
2019-01-11,18.00375
2019-01-14,18.666992
2019-01-15,18.87207
2019-01-16,19.902344
2019-01-17,19.370117
2019-01-18,19.370117
2019-01-21,18.173828
2019-01-22,18.691406
2019-01-23,18.320312
2019-01-24,16.18164
2019-01-25,17.705078
2019-01-28,23.271484
2019-01-29,25.605469
2019-01-30,29.368856
2019-01-31,18.154724
2019-02-01,16.983252
2019-02-04,17.327183
2019-02-05,16.655273
2019-02-06,15.541992
2019-02-07,14.863281
2019-02-08,15.546875
2019-02-11,15.634766
2019-02-12,15.766602
2019-02-13,15.102539
2019-02-14,16.967773
2019-02-15,18.129883
2019-02-18,19.604492
2019-02-19,19.638672
2019-02-20,17.06543
2019-02-21,15.107422
2019-02-22,17.234335
2019-02-25,18.271484
2019-02-26,21.367188
2019-02-27,25.410156
2019-02-28,18.75
2019-03-01,17.114258
2019-03-05,16.552734
2019-03-06,16.064453
2019-03-07,16.80664
2019-03-08,16.030273
2019-03-11,16.938477
2019-03-12,17.72461
2019-03-13,19.736328
2019-03-14,18.964844
2019-03-15,18.710938
2019-03-18,21.865234
2019-03-19,19.638672
2019-03-20,18.623047
2019-03-22,17.90716
2019-03-25,24.285383
2019-03-26,24.541016
2019-03-27,23.847656
2019-03-28,20.03418
2019-03-29,20.585938
2019-04-01,20.837402
2019-04-02,20.576172
2019-04-03,20.375977
2019-04-04,19.267578
2019-04-05,18.489452
2019-04-08,19.711914
2019-04-09,19.296875
2019-04-10,20.805664
2019-04-11,18.857422
2019-04-12,18.374023
2019-04-15,17.695312
2019-04-16,17.03125
2019-04-18,18.476562
2019-04-22,24.785156
2019-04-23,21.621094
2019-04-24,19.355469
2019-04-25,22.165527
2019-04-26,21.330566
2019-04-30,21.574707
2019-05-02,23.964844
2019-05-03,25.952148
2019-05-06,29.23584
2019-05-07,29.599293
