date,open,high,low,close,volume
2015-11-09 09:15:00,461.7,462.55,458.85,459.15,0
2015-11-09 09:45:00,459.15,459.45,457.15,457.25,0
2015-11-09 10:15:00,457.25,458.1,457.05,457.75,0
2015-11-09 10:45:00,457.75,457.95,456.8,457.15,0
2015-11-09 11:15:00,457.15,458.05,457.05,457.8,0
2015-11-09 11:45:00,457.8,458.65,457.65,457.8,0
2015-11-09 12:15:00,457.8,458.05,457.5,457.65,0
2015-11-09 12:45:00,457.6,457.7,457.15,457.65,0
2015-11-09 13:15:00,457.65,457.8,457.25,457.4,0
2015-11-09 13:45:00,457.4,457.55,456.0,456.05,0
2015-11-09 14:15:00,456.05,456.05,454.2,454.45,0
2015-11-09 14:45:00,454.45,454.8,453.25,454.75,0
2015-11-09 15:15:00,454.75,455.2,454.4,454.55,0
2019-07-02 09:15:00,1977.91,1979.99,1977.91,1979.72,0
2019-07-02 09:45:00,1979.64,1980.35,1979.64,1980.35,0
2019-07-02 10:15:00,1980.41,1980.79,1980.41,1980.49,0
2019-07-02 10:45:00,1980.54,1981.1,1980.24,1981.05,0
2019-07-02 11:15:00,1981.08,1981.31,1980.78,1980.89,0
2019-07-02 11:45:00,1980.88,1981.01,1980.8,1981.01,0
2019-07-02 12:15:00,1981.12,1981.78,1981.07,1981.76,0
2019-07-02 12:45:00,1981.77,1981.86,1981.39,1981.68,0
2019-07-02 13:15:00,1981.72,1982.88,1981.69,1982.67,0
2019-07-02 13:45:00,1982.78,1982.94,1982.51,1982.87,0
2019-07-02 14:15:00,1982.82,1983.45,1982.74,1983.12,0
2019-07-02 14:45:00,1983.11,1983.11,1979.78,1980.38,0
2019-07-02 15:15:00,1980.37,1980.65,1980.37,1980.65,0
2019-07-03 09:15:00,1982.34,1986.3,1982.34,1985.96,0
2019-07-03 09:45:00,1985.92,1987.41,1985.92,1987.41,0
2019-07-03 10:15:00,1987.43,1988.11,1987.09,1987.65,0
2019-07-03 10:45:00,1987.52,1987.62,1987.27,1987.54,0
2019-07-03 11:15:00,1987.5,1988.09,1987.49,1987.92,0
2019-07-03 11:45:00,1987.93,1987.93,1986.6,1987.02,0
2019-07-03 12:15:00,1987.04,1987.35,1986.93,1986.94,0
2019-07-03 12:45:00,1986.93,1987.29,1986.91,1987.11,0
2019-07-03 13:15:00,1987.02,1987.12,1986.58,1987.12,0
2019-07-03 13:45:00,1987.08,1987.3,1986.63,1986.92,0
2019-07-03 14:15:00,1986.87,1987.3,1986.82,1987.17,0
2019-07-03 14:45:00,1987.22,1987.22,1986.14,1986.34,0
2019-07-03 15:15:00,1986.44,1986.45,1986.18,1986.38,0
2019-07-04 09:15:00,1984.74,1984.74,1983.93,1984.2,0
2019-07-04 09:45:00,1983.97,1984.12,1983.94,1984.12,0
2019-07-04 10:15:00,1984.05,1984.05,1983.49,1983.9,0
2019-07-04 10:45:00,1983.94,1984.21,1983.89,1984.11,0
2019-07-04 11:15:00,1984.19,1986.79,1984.17,1986.65,0
2019-07-04 11:45:00,1986.63,1987.1,1986.63,1986.77,0
2019-07-04 12:15:00,1986.64,1986.92,1986.6,1986.76,0
2019-07-04 12:45:00,1986.79,1987.2,1986.69,1987.02,0
2019-07-04 13:15:00,1986.98,1987.57,1986.96,1987.53,0
2019-07-04 13:45:00,1987.47,1987.5,1987.0,1987.29,0
2019-07-04 14:15:00,1987.31,1992.6,1987.31,1991.43,0
2019-07-04 14:45:00,1991.59,1993.07,1991.59,1992.05,0
2019-07-04 15:15:00,1992.01,1992.18,1991.7,1991.94,0
2019-07-05 09:15:00,1994.97,1996.53,1994.97,1995.81,0
2019-07-05 09:45:00,1995.85,1995.85,1994.35,1995.28,0
2019-07-05 10:15:00,1995.34,1995.34,1994.86,1995.2,0
2019-07-05 10:45:00,1995.22,1995.92,1995.18,1995.66,0
2019-07-05 11:15:00,1995.76,1997.97,1995.66,1996.3,0
2019-07-05 11:45:00,1996.27,1998.42,1995.11,1997.49,0
2019-07-05 12:15:00,1997.8,2015.99,1997.8,2013.39,0
2019-07-05 12:45:00,2012.99,2012.99,2007.97,2009.39,0
2019-07-05 13:15:00,2008.81,2008.81,2005.36,2005.36,0
2019-07-05 13:45:00,2005.46,2007.33,2005.46,2007.09,0
2019-07-05 14:15:00,2006.7,2006.78,2003.99,2003.99,0
2019-07-05 14:45:00,2004.42,2004.79,2002.99,2003.4,0
2019-07-05 15:15:00,2003.45,2003.45,2002.7,2002.91,0
2019-07-08 09:15:00,2001.8,2009.49,2001.8,2009.31,0
2019-07-08 09:45:00,2009.26,2009.58,2007.39,2009.58,0
2019-07-08 10:15:00,2009.82,2013.17,2009.64,2012.5,0
2019-07-08 10:45:00,2012.53,2014.41,2012.44,2013.99,0
2019-07-08 11:15:00,2014.04,2014.04,2012.55,2013.27,0
2019-07-08 11:45:00,2013.23,2013.26,2012.3,2012.43,0
2019-07-08 12:15:00,2012.41,2015.46,2012.08,2014.74,0
2019-07-08 12:45:00,2014.91,2015.32,2013.85,2013.87,0
2019-07-08 13:15:00,2013.97,2014.48,2013.97,2014.1,0
2019-07-08 13:45:00,2014.12,2014.12,2013.37,2013.37,0
2019-07-08 14:15:00,2013.34,2013.44,2012.78,2013.11,0
2019-07-08 14:45:00,2013.3,2015.84,2013.28,2015.51,0
2019-07-08 15:15:00,2015.5,2016.22,2015.36,2015.84,0
2019-07-09 09:15:00,2018.56,2018.56,2016.56,2017.02,0
2019-07-09 09:45:00,2016.89,2017.13,2016.26,2016.39,0
2019-07-09 10:15:00,2016.41,2017.04,2016.02,2016.07,0
2019-07-09 10:45:00,2015.86,2016.28,2014.56,2014.78,0
2019-07-09 11:15:00,2014.57,2014.77,2014.34,2014.74,0
2019-07-09 11:45:00,2014.99,2015.84,2014.99,2015.65,0
2019-07-09 12:15:00,2015.69,2016.31,2015.69,2015.72,0
2019-07-09 12:45:00,2015.71,2015.97,2015.06,2015.06,0
2019-07-09 13:15:00,2014.69,2015.8,2014.69,2015.62,0
2019-07-09 13:45:00,2015.57,2015.57,2014.42,2014.44,0
2019-07-09 14:15:00,2014.16,2014.56,2013.85,2014.12,0
2019-07-09 14:45:00,2014.25,2015.18,2014.25,2015.05,0
2019-07-09 15:15:00,2015.0,2015.0,2014.95,2015.0,0
2019-07-10 09:15:00,2015.92,2015.92,2014.41,2014.57,0
2019-07-10 09:45:00,2014.51,2014.59,2014.03,2014.59,0
2019-07-10 10:15:00,2014.6,2015.88,2014.6,2015.78,0
2019-07-10 10:45:00,2015.66,2017.31,2015.66,2017.01,0
2019-07-10 11:15:00,2016.76,2019.22,2016.51,2019.22,0
2019-07-10 11:45:00,2019.24,2021.74,2019.18,2021.49,0
2019-07-10 12:15:00,2021.39,2023.56,2021.15,2021.15,0
2019-07-10 12:45:00,2021.27,2021.61,2020.65,2020.65,0
2019-07-10 13:15:00,2020.61,2021.59,2020.61,2021.24,0
2019-07-10 13:45:00,2021.12,2021.12,2019.73,2019.92,0
2019-07-10 14:15:00,2019.9,2020.95,2019.9,2020.52,0
2019-07-10 14:45:00,2020.46,2020.8,2020.19,2020.34,0
2019-07-10 15:15:00,2020.39,2020.4,2020.34,2020.37,0
2019-07-11 09:15:00,2021.76,2024.8,2021.76,2024.1,0
