date,open,high,low,close,volume
2015-11-09 09:15:00,6863.55,6938.55,6842.6,6931.5,0
2015-11-09 09:45:00,6931.5,6949.55,6919.95,6946.65,0
2015-11-09 10:15:00,6946.65,6954.25,6930.2,6936.4,0
2015-11-09 10:45:00,6936.4,6958.15,6929.2,6950.65,0
2015-11-09 11:15:00,6950.65,6951.9,6923.4,6927.45,0
2015-11-09 11:45:00,6927.45,6931.95,6910.55,6929.3,0
2015-11-09 12:15:00,6929.3,6935.8,6925.25,6933.2,0
2015-11-09 12:45:00,6932.9,6939.5,6919.35,6920.1,0
2015-11-09 13:15:00,6920.1,6929.75,6916.55,6925.15,0
2015-11-09 13:45:00,6925.15,6949.3,6916.35,6941.95,0
2015-11-09 14:15:00,6943.1,6983.8,6942.4,6979.35,0
2015-11-09 14:45:00,6980.25,7006.15,6962.15,6962.45,0
2015-11-09 15:15:00,6962.45,6968.8,6947.8,6956.15,0
2019-07-02 09:15:00,2327.7,2337.0,2323.65,2331.6,0
2019-07-02 09:45:00,2331.4,2336.35,2329.05,2331.85,0
2019-07-02 10:15:00,2332.1,2342.55,2331.95,2342.2,0
2019-07-02 10:45:00,2342.1,2343.25,2337.7,2342.4,0
2019-07-02 11:15:00,2342.75,2344.0,2339.65,2341.0,0
2019-07-02 11:45:00,2341.15,2345.75,2338.65,2343.45,0
2019-07-02 12:15:00,2343.7,2346.0,2341.25,2345.05,0
2019-07-02 12:45:00,2344.95,2349.9,2344.3,2348.3,0
2019-07-02 13:15:00,2348.3,2348.75,2343.8,2344.7,0
2019-07-02 13:45:00,2344.85,2348.55,2343.7,2347.9,0
2019-07-02 14:15:00,2348.25,2349.85,2344.8,2346.45,0
2019-07-02 14:45:00,2346.7,2357.55,2345.75,2356.3,0
2019-07-02 15:15:00,2356.25,2356.45,2351.65,2356.05,0
2019-07-03 09:15:00,2361.65,2364.25,2354.7,2357.9,0
2019-07-03 09:45:00,2358.1,2364.3,2355.15,2361.7,0
2019-07-03 10:15:00,2361.65,2364.4,2360.35,2360.35,0
2019-07-03 10:45:00,2360.5,2364.45,2359.65,2363.1,0
2019-07-03 11:15:00,2363.25,2370.0,2362.95,2367.45,0
2019-07-03 11:45:00,2367.45,2368.85,2365.35,2367.15,0
2019-07-03 12:15:00,2367.15,2373.3,2367.15,2372.25,0
2019-07-03 12:45:00,2372.25,2373.7,2370.95,2371.65,0
2019-07-03 13:15:00,2371.95,2372.65,2369.8,2371.35,0
2019-07-03 13:45:00,2371.25,2373.2,2367.9,2370.15,0
2019-07-03 14:15:00,2370.05,2373.7,2369.65,2371.5,0
2019-07-03 14:45:00,2371.3,2371.35,2361.7,2366.95,0
2019-07-03 15:15:00,2367.1,2368.05,2361.8,2365.3,0
2019-07-04 09:15:00,2369.45,2379.45,2369.05,2371.5,0
2019-07-04 09:45:00,2371.65,2371.85,2367.85,2370.35,0
2019-07-04 10:15:00,2370.25,2371.6,2366.85,2368.25,0
2019-07-04 10:45:00,2368.35,2373.55,2367.5,2370.2,0
2019-07-04 11:15:00,2370.35,2370.7,2367.2,2368.9,0
2019-07-04 11:45:00,2369.0,2371.8,2366.7,2367.3,0
2019-07-04 12:15:00,2367.5,2368.65,2362.6,2365.85,0
2019-07-04 12:45:00,2366.05,2367.8,2364.25,2365.0,0
2019-07-04 13:15:00,2365.25,2368.4,2363.65,2367.5,0
2019-07-04 13:45:00,2367.4,2369.4,2364.9,2365.65,0
2019-07-04 14:15:00,2365.55,2370.1,2363.8,2368.95,0
2019-07-04 14:45:00,2368.8,2373.55,2366.9,2370.15,0
2019-07-04 15:15:00,2370.2,2371.55,2367.9,2369.55,0
2019-07-05 09:15:00,2372.15,2378.35,2349.5,2351.85,0
2019-07-05 09:45:00,2351.85,2353.1,2339.8,2339.8,0
2019-07-05 10:15:00,2338.1,2338.45,2327.65,2328.2,0
2019-07-05 10:45:00,2328.45,2333.85,2326.8,2330.85,0
2019-07-05 11:15:00,2330.9,2331.55,2321.8,2322.2,0
2019-07-05 11:45:00,2322.1,2327.75,2318.8,2324.95,0
2019-07-05 12:15:00,2324.95,2330.75,2321.7,2325.1,0
2019-07-05 12:45:00,2325.3,2326.55,2294.95,2302.45,0
2019-07-05 13:15:00,2302.3,2310.6,2295.1,2308.6,0
2019-07-05 13:45:00,2308.95,2308.95,2300.45,2305.3,0
2019-07-05 14:15:00,2305.3,2306.1,2299.55,2303.95,0
2019-07-05 14:45:00,2303.25,2304.0,2286.75,2287.75,0
2019-07-05 15:15:00,2287.3,2289.2,2283.9,2284.2,0
2019-07-08 09:15:00,2283.95,2283.95,2243.55,2265.6,0
2019-07-08 09:45:00,2265.9,2265.9,2237.65,2239.05,0
2019-07-08 10:15:00,2239.2,2239.5,2221.1,2223.55,0
2019-07-08 10:45:00,2223.4,2225.55,2204.3,2204.75,0
2019-07-08 11:15:00,2204.15,2204.7,2195.3,2202.45,0
2019-07-08 11:45:00,2202.55,2211.45,2202.55,2208.65,0
2019-07-08 12:15:00,2208.8,2208.9,2195.95,2196.2,0
2019-07-08 12:45:00,2196.0,2200.75,2187.2,2192.1,0
2019-07-08 13:15:00,2192.15,2197.6,2179.25,2181.15,0
2019-07-08 13:45:00,2181.6,2186.8,2176.65,2181.0,0
2019-07-08 14:15:00,2181.05,2184.1,2171.3,2180.95,0
2019-07-08 14:45:00,2181.3,2183.45,2178.3,2182.05,0
2019-07-08 15:15:00,2182.1,2184.3,2178.4,2179.9,0
2019-07-09 09:15:00,2168.05,2203.5,2158.9,2193.35,0
2019-07-09 09:45:00,2192.85,2197.7,2178.05,2194.4,0
2019-07-09 10:15:00,2195.35,2207.8,2194.65,2203.0,0
2019-07-09 10:45:00,2203.05,2203.1,2194.65,2196.8,0
2019-07-09 11:15:00,2196.85,2203.75,2196.85,2199.25,0
2019-07-09 11:45:00,2199.5,2207.6,2197.0,2197.4,0
2019-07-09 12:15:00,2197.45,2198.5,2183.1,2183.4,0
2019-07-09 12:45:00,2183.4,2183.55,2164.1,2174.9,0
2019-07-09 13:15:00,2174.75,2180.0,2172.45,2178.7,0
2019-07-09 13:45:00,2179.3,2182.85,2169.95,2176.1,0
2019-07-09 14:15:00,2176.7,2178.3,2170.8,2173.7,0
2019-07-09 14:45:00,2173.75,2192.55,2172.7,2189.1,0
2019-07-09 15:15:00,2188.85,2192.9,2184.45,2187.65,0
2019-07-10 09:15:00,2187.1,2206.6,2184.95,2193.25,0
2019-07-10 09:45:00,2193.05,2194.0,2185.85,2192.05,0
2019-07-10 10:15:00,2192.05,2198.4,2189.6,2190.25,0
2019-07-10 10:45:00,2189.8,2189.95,2183.75,2189.1,0
2019-07-10 11:15:00,2188.85,2189.0,2180.4,2181.9,0
2019-07-10 11:45:00,2181.7,2184.15,2177.1,2181.6,0
2019-07-10 12:15:00,2181.8,2184.3,2172.7,2174.7,0
2019-07-10 12:45:00,2174.7,2182.4,2174.05,2180.4,0
2019-07-10 13:15:00,2180.3,2185.25,2179.4,2181.4,0
2019-07-10 13:45:00,2180.6,2181.05,2167.25,2167.25,0
2019-07-10 14:15:00,2167.75,2176.4,2161.45,2175.8,0
2019-07-10 14:45:00,2176.15,2178.85,2174.35,2176.2,0
2019-07-10 15:15:00,2176.45,2178.25,2174.35,2176.95,0
2019-07-11 09:15:00,2187.7,2189.85,2180.4,2185.65,0
2019-07-11 09:45:00,2185.65,2191.35,2182.5,2185.35,0
2019-07-11 10:15:00,2185.35,2189.3,2184.4,2184.6,0
2019-07-11 10:45:00,2184.5,2185.95,2176.65,2181.9,0
2019-07-11 11:15:00,2181.95,2182.5,2177.5,2180.3,0
2019-07-11 11:45:00,2180.3,2183.75,2178.05,2182.5,0
2019-07-11 12:15:00,2182.45,2185.75,2179.25,2180.55,0
2019-07-11 12:45:00,2180.85,2190.1,2180.3,2188.9,0
2019-07-11 13:15:00,2188.95,2190.7,2187.25,2188.0,0
2019-07-11 13:45:00,2187.85,2190.85,2182.25,2183.8,0
2019-07-11 14:15:00,2184.1,2188.05,2183.2,2185.4,0
2019-07-11 14:45:00,2185.25,2191.9,2183.25,2190.4,0
2019-07-11 15:15:00,2191.2,2192.05,2184.85,2187.6,0
