date,open,high,low,close,volume
2015-01-09 09:15:00,7473.5,7488.7,7460.7,7473.85,0
2015-01-09 09:30:00,7473.85,7475.05,7456.75,7462.5,0
2015-01-09 09:45:00,7462.5,7468.0,7452.4,7466.15,0
2015-01-09 10:00:00,7466.15,7471.25,7451.15,7458.3,0
2015-01-09 10:15:00,7458.3,7468.2,7452.75,7465.75,0
2015-01-09 10:30:00,7465.75,7468.0,7451.7,7452.55,0
2015-01-09 10:45:00,7452.55,7468.5,7451.45,7463.25,0
2015-01-09 11:00:00,7463.25,7467.85,7458.8,7462.75,0
2015-01-09 11:15:00,7462.75,7464.95,7443.35,7444.7,0
2015-01-09 11:30:00,7444.7,7444.7,7420.75,7425.55,0
2015-01-09 11:45:00,7426.15,7432.2,7424.3,7429.3,0
2015-01-09 12:00:00,7429.3,7430.15,7369.8,7388.85,0
2015-01-09 12:15:00,7388.85,7394.45,7373.55,7378.5,0
2015-01-09 12:30:00,7378.5,7381.4,7356.45,7373.95,0
2015-01-09 12:45:00,7374.75,7399.25,7359.35,7397.8,0
2015-01-09 13:00:00,7397.8,7397.8,7364.5,7364.5,0
2015-01-09 13:15:00,7365.5,7379.15,7358.6,7374.9,0
2015-01-09 13:30:00,7374.9,7377.45,7361.6,7373.8,0
2015-01-09 13:45:00,7373.8,7378.15,7338.75,7348.2,0
2015-01-09 14:00:00,7348.2,7358.8,7340.0,7344.75,0
2015-01-09 14:15:00,7344.75,7368.55,7344.7,7360.2,0
2015-01-09 14:30:00,7360.2,7373.05,7346.35,7369.45,0
2015-01-09 14:45:00,7369.45,7393.05,7365.1,7376.8,0
2015-01-09 15:00:00,7376.8,7408.4,7376.7,7397.1,0
2015-01-09 15:15:00,7397.6,7398.55,7374.4,7380.8,0
2015-01-12 09:15:00,7387.0,7387.0,7339.8,7351.3,0
2015-01-12 09:30:00,7351.3,7384.65,7339.85,7384.65,0
2015-01-12 09:45:00,7384.65,7416.7,7379.05,7412.05,0
2015-01-12 10:00:00,7412.05,7419.65,7400.4,7413.65,0
2015-01-12 10:15:00,7410.2,7424.6,7409.4,7417.35,0
2015-01-12 10:30:00,7417.35,7417.5,7405.35,7413.1,0
2015-01-12 10:45:00,7413.1,7414.0,7394.95,7402.15,0
2015-01-12 11:00:00,7402.05,7408.65,7400.65,7403.2,0
2015-01-12 11:15:00,7403.2,7406.45,7396.55,7406.45,0
2015-01-12 11:30:00,7406.45,7414.55,7400.05,7401.2,0
2015-01-12 11:45:00,7401.2,7408.45,7399.55,7403.85,0
2015-01-12 12:00:00,7403.85,7410.5,7380.55,7386.7,0
2015-01-12 12:15:00,7386.7,7389.0,7362.8,7365.55,0
2015-01-12 12:30:00,7365.55,7375.9,7365.55,7375.65,0
2015-01-12 12:45:00,7376.55,7380.85,7370.25,7380.85,0
2015-01-12 13:00:00,7380.85,7389.0,7375.8,7385.2,0
2015-01-12 13:15:00,7385.2,7392.4,7379.3,7386.2,0
2015-01-12 13:30:00,7386.2,7397.6,7384.05,7392.15,0
2015-01-12 13:45:00,7391.15,7404.85,7391.15,7400.5,0
2015-01-12 14:00:00,7400.5,7415.65,7400.05,7406.25,0
