date,iv_atm
2021-07-30,38.82017
2021-08-02,48.197487
2021-08-03,51.199776
2021-08-04,53.059086
2021-08-05,46.110207
2021-08-06,51.11354
2021-08-09,52.74141
2021-08-10,51.90161
2021-08-11,52.01261
2021-08-12,38.23218
2021-08-13,33.96881
2021-08-16,54.311707
2021-08-17,39.50448
2021-08-18,36.344223
2021-08-20,53.989437
2021-08-23,53.440796
2021-08-24,48.40672
2021-08-25,54.575397
2021-08-26,52.44382
2021-08-27,32.472725
2021-08-30,50.39447
2021-08-31,51.426037
2021-09-01,51.1949
2021-09-02,51.816643
2021-09-03,51.268387
2021-09-06,52.636024
2021-09-07,51.197273
2021-09-08,52.59551
2021-09-09,50.89932
2021-09-13,52.467953
2021-09-14,51.11603
2021-09-15,51.803635
2021-09-16,50.319412
2021-09-17,43.476883
2021-09-20,49.819275
2021-09-21,50.65815
2021-09-22,58.834
2021-09-23,50.539173
2021-09-24,51.5242
2021-09-27,43.680813
2021-09-28,48.118202
2021-09-29,48.621006
2021-09-30,50.83659
2021-10-01,50.895073
2021-10-04,52.300415
2021-10-05,57.418793
2021-10-06,51.53398
2021-10-07,50.980766
2021-10-08,50.900387
2021-10-11,52.671196
2021-10-12,52.335175
2021-10-13,51.308525
2021-10-14,58.590496
2021-10-18,49.91739
2021-10-19,50.81245
2021-10-20,72.88782
2021-10-21,49.938343
2021-10-22,48.739838
2021-10-25,45.941566
2021-10-26,47.961693
2021-10-27,46.39316
2021-10-28,48.88995
2021-10-29,49.221985
2021-11-01,39.456215
2021-11-02,49.849445
2021-11-03,51.202103
2021-11-04,49.439293
2021-11-08,41.88861
2021-11-09,47.721962
2021-11-10,47.566795
2021-11-11,48.24761
2021-11-12,39.763855
2021-11-15,40.466793
2021-11-16,33.61297
2021-11-17,28.965271
2021-11-18,23.186369
2021-11-22,47.02499
2021-11-23,49.317345
2021-11-24,44.863155
2021-11-25,48.795166
2021-11-26,33.879456
2021-11-29,33.73223
2021-11-30,33.262794
2021-12-01,32.26027
2021-12-02,33.13839
2021-12-03,30.986174
2021-12-06,31.009146
2021-12-07,50.923374
2021-12-08,46.513332
2021-12-09,48.131306
2021-12-10,34.17956
2021-12-13,39.03568
2021-12-14,48.954205
2021-12-15,48.177998
2021-12-16,36.434906
2021-12-17,34.803528
2021-12-20,48.11391
2021-12-21,47.739124
2021-12-22,50.58121
2021-12-23,31.439568
2021-12-24,32.615704
2021-12-27,34.63128
2021-12-28,50.516243
2021-12-29,49.384598
2021-12-30,38.310574
2021-12-31,37.242893
2022-01-03,38.175797
2022-01-04,41.357403
2022-01-05,39.987316
2022-01-06,40.275444
2022-01-07,38.08637
2022-01-10,49.153297
2022-01-11,47.960194
2022-01-12,34.76725
2022-01-13,36.81552
2022-01-14,37.60759
2022-01-17,39.28524
2022-01-18,35.15483
2022-01-19,31.376999
2022-01-20,28.615692
2022-01-21,27.389357
2022-01-24,47.59893
2022-01-25,38.894714
2022-01-27,47.062542
2022-01-28,47.293167
2022-01-31,47.418617
2022-02-01,42.052616
2022-02-02,37.664165
2022-02-03,39.960445
2022-02-04,40.87126
2022-02-07,42.340397
2022-02-08,38.903652
2022-02-09,45.850395
2022-02-10,32.871582
2022-02-11,33.98143
2022-02-14,46.488472
2022-02-15,46.060467
2022-02-16,48.79502
2022-02-17,42.845062
2022-02-18,41.121426
2022-02-21,38.171036
2022-02-22,46.822052
2022-02-23,49.24644
2022-02-24,41.74763
2022-02-25,37.645084
2022-02-28,35.803356
2022-03-02,37.024715
2022-03-03,48.27373
2022-03-04,40.852825
2022-03-07,50.838078
2022-03-08,48.151375
2022-03-09,44.48668
2022-03-10,44.982895
2022-03-11,49.43614
2022-03-14,41.56324
2022-03-15,47.794197
2022-03-16,37.761135
2022-03-17,33.891365
2022-03-21,37.94562
2022-03-22,37.19018
2022-03-23,51.108624
2022-03-24,34.655983
2022-03-25,38.04741
2022-03-28,34.39902
2022-03-29,32.68009
2022-03-30,31.005106
2022-03-31,45.76797
2022-04-01,48.426807
2022-04-04,35.140835
2022-04-05,36.69577
2022-04-06,39.806717
2022-04-07,47.785545
2022-04-08,39.81585
2022-04-11,47.318985
2022-04-12,39.48523
2022-04-13,32.365406
2022-04-18,38.461533
2022-04-19,46.64013
2022-04-20,46.1577
2022-04-21,49.618298
2022-04-22,33.69636
2022-04-25,44.49112
2022-04-26,44.277676
2022-04-27,46.55437
2022-04-28,46.265728
2022-04-29,47.538475
2022-05-02,44.391434
2022-05-04,46.38689
2022-05-05,47.173225
2022-05-06,50.58667
2022-05-09,48.939156
2022-05-10,53.588245
2022-05-11,48.089363
2022-05-12,45.939995
2022-05-13,46.38007
2022-05-16,47.812027
2022-05-17,45.329777
2022-05-18,46.79334
2022-05-19,45.042717
2022-05-20,49.126183
2022-05-23,39.6314
2022-05-24,48.206207
2022-05-25,55.83036
2022-05-26,46.699318
2022-05-27,44.16696
2022-05-30,41.977833
2022-05-31,40.93593
2022-06-01,46.856884
2022-06-02,45.82085
2022-06-03,47.19502
2022-06-06,47.83317
2022-06-07,45.765144
2022-06-08,45.453827
2022-06-09,46.685905
2022-06-10,45.387665
2022-06-13,48.000275
2022-06-14,44.523224
2022-06-15,44.997616
2022-06-16,47.988335
2022-06-17,37.3837
2022-06-20,44.69738
2022-06-21,46.77984
2022-06-22,33.766365
2022-06-23,41.921486
2022-06-24,44.251995
2022-06-27,33.624214
2022-06-28,43.83656
2022-06-29,40.38131
2022-06-30,47.58201
2022-07-01,45.958588
2022-07-04,43.25512
2022-07-05,40.904648
2022-07-06,36.8006
2022-07-07,36.528187
2022-07-08,35.392426
2022-07-11,35.932835
2022-07-12,39.299965
2022-07-13,38.634853
2022-07-14,43.109795
2022-07-15,42.779346
2022-07-18,36.04129
2022-07-19,47.039066
2022-07-20,38.315865
2022-07-21,38.018303
2022-07-22,36.58654
2022-07-25,43.247807
2022-07-26,44.58
2022-07-27,43.70497
2022-07-28,33.14629
2022-07-29,44.334904
2022-08-01,39.05102
2022-08-02,39.43458
2022-08-03,36.68419
2022-08-04,38.676407
2022-08-05,37.737762
2022-08-08,45.70642
2022-08-10,42.86507
2022-08-11,41.12877
2022-08-12,37.576385
2022-08-16,41.288895
2022-08-17,39.0386
2022-08-18,44.507484
2022-08-19,40.798492
2022-08-22,45.09324
2022-08-23,43.91107
2022-08-24,38.497887
2022-08-25,35.583378
2022-08-26,34.980972
2022-08-29,47.377586
2022-08-30,40.99179
2022-09-01,42.37158
2022-09-02,39.07066
2022-09-05,38.6785
2022-09-06,38.51761
2022-09-07,39.79297
2022-09-08,40.44232
2022-09-09,42.62774
2022-09-12,44.379494
2022-09-13,43.88557
2022-09-14,44.434196
2022-09-15,50.013958
2022-09-16,63.359642
2022-09-19,63.925003
2022-09-20,59.721508
2022-09-21,54.519737
2022-09-22,53.467903
2022-09-23,47.0922
2022-09-26,44.053226
2022-09-27,36.661186
2022-09-28,37.685158
2022-09-29,46.40747
2022-09-30,46.68492
2022-10-03,46.449425
2022-10-04,44.762398
2022-10-06,46.18696
2022-10-07,42.55526
2022-10-10,47.332684
2022-10-11,47.963333
2022-10-12,44.561287
2022-10-13,46.34246
2022-10-14,44.870544
2022-10-17,43.35859
2022-10-18,47.293056
2022-10-19,45.89742
2022-10-20,42.751163
2022-10-21,32.02148
2022-10-24,46.951344
2022-10-25,31.083677
2022-10-27,43.65756
2022-10-28,45.456493
2022-10-31,38.75173
2022-11-01,46.148457
2022-11-02,45.710903
2022-11-03,46.08713
2022-11-04,34.988724
2022-11-07,34.642437
2022-11-09,38.436115
2022-11-10,43.862118
2022-11-11,43.687553
2022-11-14,42.815086
2022-11-15,39.051872
2022-11-16,37.627007
2022-11-17,44.568993
2022-11-18,30.73864
2022-11-21,37.02194
2022-11-22,32.04403
2022-11-23,33.208706
2022-11-24,31.191828
2022-11-25,30.448132
2022-11-28,31.4075
2022-11-29,31.662115
2022-11-30,32.07802
2022-12-01,33.603153
2022-12-02,34.74099
2022-12-05,34.755104
2022-12-06,34.59909
2022-12-07,34.5597
2022-12-08,34.667065
2022-12-09,32.67448
2022-12-12,33.586212
2022-12-13,35.78536
2022-12-14,34.317852
2022-12-15,34.748356
2022-12-16,32.544582
2022-12-19,33.53015
2022-12-20,31.47755
2022-12-21,35.4501
2022-12-22,33.550808
2022-12-23,27.416243
2022-12-26,38.110996
2022-12-27,35.146942
2022-12-28,31.846941
2022-12-29,34.20982
2022-12-30,43.658222
2023-01-02,42.342304
2023-01-03,34.016884
2023-01-04,32.74426
2023-01-05,43.59923
2023-01-06,33.394627
2023-01-09,33.28082
2023-01-10,32.456505
2023-01-11,31.491205
2023-01-12,33.39955
2023-01-13,29.743391
2023-01-16,37.87942
2023-01-17,32.879597
2023-01-18,31.926933
2023-01-19,33.274895
2023-01-20,24.078386
2023-01-23,44.26954
2023-01-24,24.811876
2023-01-25,41.93685
2023-01-27,42.113132
2023-01-30,41.95813
2023-01-31,36.090958
2023-02-01,37.474926
2023-02-02,36.81998
2023-02-03,42.42138
2023-02-06,43.470623
2023-02-07,45.630604
2023-02-08,36.1227
2023-02-09,33.368965
2023-02-10,40.736504
2023-02-13,34.166016
2023-02-14,33.57897
2023-02-15,30.34478
2023-02-16,31.032955
2023-02-17,28.025343
2023-02-20,29.432257
2023-02-21,29.35021
2023-02-22,40.442554
2023-02-23,41.367077
2023-02-24,31.593931
2023-02-27,30.369755
2023-02-28,29.4343
2023-03-01,28.937185
2023-03-02,42.116863
2023-03-03,27.545565
2023-03-06,28.776482
2023-03-08,40.62952
2023-03-09,39.9389
2023-03-10,33.13018
2023-03-13,35.069843
2023-03-14,42.971878
2023-03-15,32.390057
2023-03-16,36.64703
2023-03-17,28.82307
2023-03-20,40.897038
2023-03-21,28.214466
2023-03-22,27.620409
2023-03-23,42.80674
2023-03-24,43.39301
2023-03-27,32.43065
2023-03-28,41.549557
2023-03-29,37.078754
2023-03-31,27.44827
2023-04-03,29.48004
2023-04-05,28.36149
2023-04-06,40.341427
2023-04-10,41.464417
2023-04-11,25.804195
2023-04-12,25.595718
2023-04-13,21.20398
2023-04-17,26.068422
2023-04-18,27.925568
2023-04-19,22.879057
2023-04-20,38.632416
