date,iv_atm
2017-07-04,26.933594
2017-07-05,26.796875
2017-07-06,26.539944
2017-07-07,26.230469
2017-07-10,26.816406
2017-07-11,26.09375
2017-07-12,25.025093
2017-07-13,25.78125
2017-07-14,26.407999
2017-07-17,26.523438
2017-07-18,23.90625
2017-07-19,23.478104
2017-07-20,22.890625
2017-07-21,22.695312
2017-07-24,27.327698
2017-07-25,26.5625
2017-07-27,25.021503
2017-07-28,27.382812
2017-07-31,30.175781
2017-08-01,29.746094
2017-08-02,30.634766
2017-08-03,32.109375
2017-08-04,34.04297
2017-08-07,36.796875
2017-08-08,39.51172
2017-08-09,42.421875
2017-08-10,44.882812
2017-08-11,53.984375
2017-08-14,36.992188
2017-08-16,32.637745
2017-08-17,33.984375
2017-08-18,34.760536
2017-08-21,34.648438
2017-08-22,32.226562
2017-08-23,31.484375
2017-08-24,28.945312
2017-08-28,39.570312
2017-08-29,43.515625
2017-08-30,37.5
2017-08-31,31.738281
2017-09-01,33.75
2017-09-04,36.4082
2017-09-05,43.88143
2017-09-06,44.179688
2017-09-07,42.19135
2017-09-08,40.742188
2017-09-11,41.132812
2017-09-12,45.820312
2017-09-13,43.45703
2017-09-14,38.183594
2017-09-15,36.25
2017-09-18,37.421875
2017-09-19,40.058594
2017-09-20,39.726562
2017-09-21,35.03217
2017-09-22,44.21875
2017-09-25,49.765625
2017-09-26,51.25
2017-09-27,56.875
2017-09-28,34.77539
2017-09-29,31.289062
2017-10-03,32.617188
2017-10-04,31.777344
2017-10-05,33.90625
2017-10-06,33.496094
2017-10-09,35.996094
2017-10-10,37.382812
2017-10-11,33.984375
2017-10-12,31.894531
2017-10-13,31.5625
2017-10-16,32.96875
2017-10-17,32.265625
2017-10-18,29.296875
2017-10-23,36.523438
2017-10-24,33.203125
2017-10-25,42.1875
2017-10-26,32.91992
2017-10-27,44.277344
2017-10-30,43.28125
2017-10-31,39.746094
2017-11-01,40.95703
2017-11-02,41.845703
2017-11-03,44.882812
2017-11-06,46.5625
2017-11-07,50.273438
2017-11-08,46.69922
2017-11-09,45.566406
2017-11-10,42.391083
2017-11-13,48.406734
2017-11-14,50.976562
2017-11-15,37.03125
2017-11-16,33.25121
2017-11-17,36.875
2017-11-20,40.078125
2017-11-21,39.921875
2017-11-22,36.23047
2017-11-23,36.09375
2017-11-24,38.125
2017-11-27,42.382812
2017-11-28,37.148438
2017-11-29,40.9375
2017-11-30,37.60742
2017-12-01,39.472656
2017-12-04,39.492188
2017-12-05,38.076096
2017-12-06,38.496094
2017-12-07,36.89453
2017-12-08,34.941406
2017-12-11,35.664062
2017-12-12,36.09375
2017-12-13,36.89453
2017-12-14,37.8125
2017-12-15,35.722656
2017-12-18,32.03125
2017-12-19,30.3125
2017-12-20,29.296875
2017-12-21,32.109375
2017-12-22,28.899807
2017-12-26,35.429688
2017-12-27,65.9375
2017-12-28,39.873047
2017-12-29,38.691406
2018-01-01,39.433594
2018-01-02,38.2576
2018-01-03,39.316406
2018-01-04,40.64453
2018-01-05,46.757812
2018-01-08,40.538708
2018-01-09,39.960938
2018-01-10,39.51172
2018-01-11,39.726562
2018-01-12,39.140625
2018-01-15,38.945312
2018-01-16,40.29297
2018-01-17,40.878906
2018-01-18,41.679688
2018-01-19,35.78125
2018-01-22,43.984375
2018-01-23,43.75
2018-01-24,58.203125
2018-01-25,43.125
2018-01-29,48.359375
2018-01-30,46.308594
2018-01-31,45.0
2018-02-01,45.820312
2018-02-02,46.289062
2018-02-05,50.390625
2018-02-06,51.777344
2018-02-07,51.816406
2018-02-08,55.546875
2018-02-09,56.816406
2018-02-12,58.57422
2018-02-14,57.789074
2018-02-15,49.121094
2018-02-16,51.914062
2018-02-19,55.746044
2018-02-20,48.828125
2018-02-21,77.34375
2018-02-22,51.191406
2018-02-23,44.23828
2018-02-26,36.07422
2018-02-27,35.3125
2018-02-28,35.13672
2018-03-01,33.88672
2018-03-05,36.61133
2018-03-06,31.445312
2018-03-07,31.953125
2018-03-08,33.10547
2018-03-09,33.26172
2018-03-12,31.386719
2018-03-13,28.828125
2018-03-14,29.53125
2018-03-15,32.539062
2018-03-16,33.867188
2018-03-19,35.078125
2018-03-20,34.296875
2018-03-21,33.125
2018-03-22,31.835938
2018-03-23,32.460938
2018-03-26,37.8125
2018-03-27,39.49913
2018-03-28,32.368343
2018-04-02,30.800781
2018-04-03,30.136719
2018-04-04,31.054688
2018-04-05,29.472656
2018-04-06,28.945312
2018-04-09,30.78125
2018-04-10,30.898438
2018-04-11,31.894531
2018-04-12,30.429688
2018-04-13,28.442926
2018-04-16,29.140625
2018-04-17,29.179688
2018-04-18,28.75
2018-04-19,25.0
2018-04-20,24.84375
2018-04-23,33.26486
2018-04-24,35.078125
2018-04-25,39.612736
2018-04-26,28.017578
2018-04-27,28.043312
2018-04-30,28.027344
2018-05-02,29.804688
2018-05-03,31.757812
2018-05-04,31.671537
2018-05-07,33.203125
2018-05-08,33.41797
2018-05-09,35.214844
2018-05-10,39.139137
2018-05-11,42.578125
2018-05-14,41.40625
2018-05-15,39.19922
2018-05-16,37.96875
2018-05-17,38.75
2018-05-18,42.753906
2018-05-21,50.76172
2018-05-22,50.64453
2018-05-23,49.648438
2018-05-24,48.085938
2018-05-25,58.90625
2018-05-28,44.414062
2018-05-29,42.1875
2018-05-30,46.09375
2018-05-31,32.441406
2018-06-01,32.695312
2018-06-04,34.66797
2018-06-05,35.390625
2018-06-06,31.464844
2018-06-07,31.015625
2018-06-08,35.546875
2018-06-11,34.960938
2018-06-12,33.710938
2018-06-13,35.058594
2018-06-14,33.496094
